set_no,name,price_store,price_used,aftermarket,popularity,category,year,volume,weight,total_parts,number_parts,number_colors,scolor_1st,scolor_2nd
4014-1,Creator Exclusive,,,,,Advanced-models,2003.0,,,500,89,10,Red,Black
4023-1,Fun and Adventure,4.0,1.0,-3.0,,Advanced-models,2003.0,,,55,26,9,Blue,White
4026-1,Create Your Dreams,3.5,4.0,0.5,9.0,Advanced-models,2003.0,,,100,23,7,Yellow,Blue
4027-1,Build and Imagine,3.5,,,9.899999999999999,Advanced-models,2003.0,,,100,23,7,Yellow,Blue
4028-1,World of Bricks,10.0,6.0,-4.0,,Advanced-models,2003.0,,,500,105,10,White,Red
4029-1,Build with Bricks Bucket,10.0,25.0,15.0,,Advanced-models,2003.0,,,500,105,10,White,Red
4032-1,Holiday Jet (LEGO Air Version),,50.0,,7.0,Modern-City,2003.0,,,169,90,15,White,Gray
4032-2,Holiday Jet (SAS Version),,54.0,,,Modern-City,2003.0,,,147,76,13,White,Gray
4032-3,Holiday Jet (EL AL Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-4,Holiday Jet (Iberia Version),,,,,Modern-City,2003.0,,,146,75,13,White,Gray
4032-5,Holiday Jet (JAL Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-6,Holiday Jet (Lauda Air Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-7,Holiday Jet (ANA Version),,,,,Modern-City,2003.0,,,145,76,14,White,Gray
4032-8,Holiday Jet (SWISS Version),,54.0,,,Modern-City,2003.0,,,169,90,15,White,Gray
4032-9,Holiday Jet (Snowflake Version),,52.0,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-10,Holiday Jet (Austrian Air Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-11,Holiday Jet (KLM Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-12,Holiday Jet (Malaysian Air Version),,,,,Modern-City,2003.0,,,144,75,13,White,Gray
4032-13,Holiday Jet (Aeroflot Version),,47.0,,,Modern-City,2003.0,,,170,91,16,White,Gray
4090-1,Motion Madness,14.99,20.0,5.01,18.0,Advanced-models,2003.0,,,249,95,9,Blue,Black
4093-1,Wild Wind-Up,25.0,34.0,9.0,10.0,Advanced-models,2003.0,,,328,127,13,Red,Gray
4094-1,Motor Movers,40.0,38.0,-2.0,5.0,Advanced-models,2003.0,,,261,100,11,Black,Yellow
4095-1,Record and Play,50.0,48.0,-2.0,23.0,Advanced-models,2003.0,,,350,105,10,Green,Black
4096-1,Micro Wheels,10.0,12.0,2.0,15.0,Advanced-models,2003.0,,,221,88,8,Yellow,Black
4097-1,Mini Robots,10.0,20.0,10.0,24.0,Advanced-models,2003.0,,,229,112,12,Black,Gray
4098-1,High Flyers,10.0,15.0,5.0,15.0,Advanced-models,2003.0,,,200,83,12,White,Gray
4099-1,Robobots,20.0,17.0,-3.0,25.799999999999997,Advanced-models,2003.0,,,332,152,11,Blue,Black
4100-1,Maximum Wheels,20.0,13.0,-7.0,48.0,Advanced-models,2003.0,,,301,140,9,Red,Gray
4101-1,Wild Collection,30.0,35.0,5.0,25.0,Advanced-models,2003.0,,,495,181,17,Black,Green
4278-1,Large Tub,,26.0,,,Advanced-models,2003.0,,,1000,150,12,Red,White
4279-1,Creator Strata Red,,46.0,,,Advanced-models,2003.0,,,1002,149,12,Red,White
4300-1,Green LEGO Car,,1.0,,,Sports,2003.0,,,22,15,7,Red,Black
4301-1,Blue LEGO Car,,2.0,,7.0,Sports,2003.0,,,24,18,6,Black,Blue
4400-1,Build With Bricks,20.0,,,,Advanced-models,2003.0,,,705,200,34,Gray,Blue
4401-1,Little Creations,7.0,4.0,-3.0,12.0,Advanced-models,2003.0,,,115,58,9,Black,Blue
4402-1,Sea Riders,40.0,51.0,11.0,8.0,Advanced-models,2003.0,,,556,172,10,Blue,Gray
4403-1,Air Blazers,50.0,43.0,-7.0,25.0,Advanced-models,2003.0,,,712,209,14,Black,Red
4404-1,Land Busters,60.0,60.0,0.0,48.400000000000006,Advanced-models,2003.0,,,783,220,13,Black,Yellow
4405-1,Large Creator Tub,,59.0,,,Advanced-models,2003.0,,,1305,254,31,Blue,Red
4475-1,Jabba's Message,7.0,23.0,16.0,139.39999999999998,Licensed-StarWars,2003.0,,,50,32,9,Brown,Tan
4476-1,Jabba's Prize,7.0,24.0,17.0,135.29999999999998,Licensed-StarWars,2003.0,,,44,36,8,Gray,Brown
4477-1,T-16 Skyhopper ,15.0,18.0,3.0,68.0,Licensed-StarWars,2003.0,,,101,54,10,Gray,White
4478-1,Geonosian Fighter,20.0,31.0,11.0,139.5,Licensed-StarWars,2003.0,,,172,63,11,Gray,Tan
4479-1,TIE Bomber,30.0,59.0,29.0,103.19999999999999,Licensed-StarWars,2003.0,,,235,65,11,Gray,Blue
4480-1,Jabba's Palace,30.0,83.0,53.0,95.0,Licensed-StarWars,2003.0,,,241,110,15,Black,Gray
4481-1,Hailfire Droid,50.0,85.0,35.0,81.0,Licensed-StarWars,2003.0,,,689,87,9,Black,Gray
4482-1,AT-TE,70.0,110.0,40.0,69.69999999999999,Licensed-StarWars,2003.0,,,656,167,14,Gray,Gray
4483-1,AT-AT,100.0,185.0,85.0,225.39999999999998,Licensed-StarWars,2003.0,,,1075,196,13,Gray,Gray
4484-1,X-Wing Fighter & TIE Advanced,4.0,8.0,4.0,73.8,Licensed-StarWars,2003.0,,,78,38,8,White,Black
4485-1,Sebulba's Podracer & Anakin's Podracer,4.0,5.0,1.0,102.6,Licensed-StarWars,2003.0,,,76,32,8,Black,Gray
4486-1,AT-ST & Snowspeeder,4.0,9.0,5.0,90.3,Licensed-StarWars,2003.0,,,83,50,8,Gray,Gray
4487-1,Jedi Starfighter & Slave I,4.0,6.0,2.0,84.0,Licensed-StarWars,2003.0,,,59,46,13,White,Red
4488-1,Millennium Falcon,7.0,19.0,12.0,57.2,Licensed-StarWars,2003.0,,,92,45,8,Gray,Black
4489-1,AT-AT,7.0,13.0,6.0,46.8,Licensed-StarWars,2003.0,,,104,48,7,Gray,Gray
4490-1,Republic Gunship,7.0,10.0,3.0,52.800000000000004,Licensed-StarWars,2003.0,,,109,63,9,Gray,White
4491-1,MTT,7.0,7.0,0.0,65.6,Licensed-StarWars,2003.0,,,103,49,7,Brown,Gray
4511-1,High Speed Train,90.0,123.0,33.0,33.300000000000004,Modern-City,2003.0,15759.360000000002,1.94,337,112,16,White,Gray
4512-1,Cargo Train,139.99,171.0,31.00999999999999,44.1,Modern-City,2003.0,25214.976,2.65,552,169,16,Gray,Black
4513-1,Grand Central Station,50.0,65.0,15.0,34.4,Modern-City,2003.0,7962.6240000000025,0.95,357,155,19,Black,Yellow
4514-1,Cargo Crane,20.0,37.0,17.0,18.0,Modern-City,2003.0,,,178,78,12,Black,Yellow
4651-1,Police Motorcycle,3.0,4.0,1.0,11.100000000000001,Bigfig-Junior,2003.0,,,12,10,7,Black,White
4652-1,Tow Truck,10.0,2.0,-8.0,6.0,Bigfig-Junior,2003.0,,,26,14,8,Black,Gray
4653-1,Dump Truck,10.0,3.0,-7.0,,Bigfig-Junior,2003.0,,,28,12,7,Gray,Black
4654-1,Tanker Truck,15.0,11.0,-4.0,3.0,Bigfig-Junior,2003.0,,,43,18,5,Yellow,Black
4655-1,Quick Fix Station,25.0,18.0,-7.0,1.0,Bigfig-Junior,2003.0,,,103,59,12,White,Black
4657-1,Fire Squad HQ,40.0,30.0,-10.0,7.0,Bigfig-Junior,2003.0,,,156,72,14,Red,Black
4719-1,Quality Quidditch Supplies,10.0,29.0,19.0,9.0,Licensed-Movie,2003.0,,,123,68,16,Gray,Green
4720-1,Knockturn Alley,20.0,44.0,24.0,28.200000000000003,Licensed-Movie,2003.0,,,214,101,18,Black,Blue
4850-1,Spider-Man's first chase,20.0,71.0,51.0,21.0,Licensed-Other,2003.0,,,194,102,17,Gray,White
4851-1,Spider-Man and Green Goblin - The Origins,30.0,78.0,48.0,55.199999999999996,Licensed-Other,2003.0,,,227,126,22,Gray,Tan
4852-1,Spider-Man vs. Green Goblin -- The final showdown,50.0,79.0,29.0,41.0,Licensed-Other,2003.0,,,362,125,18,Tan,Gray
5012-1,Soccer,,,,,Sports,2003.0,,,14,9,3,White,Black
5013-1,Basketball,,8.0,,,Sports,2003.0,,,26,20,7,White,Black
5014-1,Hockey,,1.0,,3.0,Sports,2003.0,,,34,21,4,Black,Gray
5015-1,Skater,,4.0,,7.0,Sports,2003.0,,,18,14,8,Gray,Green
5016-1,Basketball,,9.0,,4.0,Sports,2003.0,,,17,16,8,Black,Yellow
5017-1,Hockey Headshox,,,,,Sports,2003.0,,,38,20,6,Black,Gray
5018-1,Snowboard,,16.0,,4.0,Sports,2003.0,,,18,14,6,Gray,Yellow
5856-1,Paprika and the Mischievous Monkey,9.0,9.0,0.0,,Bigfig-Girls,2003.0,,,47,26,15,Red,Transparent
5857-1,Safran's Amazing Bazaar,20.0,28.0,8.0,,Bigfig-Girls,2003.0,,,99,65,24,Green,Yellow
5858-1,The Golden Palace,55.0,38.0,-17.0,,Bigfig-Girls,2003.0,,,179,103,26,Red,White
5859-1,Little Garden Fairy,9.0,16.0,7.0,4.0,Bigfig-Girls,2003.0,,,49,34,16,Green,Red
5861-1,Fairy Island,28.0,22.0,-6.0,3.0,Bigfig-Girls,2003.0,,,107,62,15,Green,Red
5862-1,Flower Fairy Party,48.0,68.0,20.0,8.0,Bigfig-Girls,2003.0,,,154,81,22,White,Red
5872-1,Golden Land,,3.0,,,Bigfig-Girls,2003.0,,,36,26,14,Red,Transparent
5873-1,Bellville Fairy Land,,2.0,,,Bigfig-Girls,2003.0,,,20,17,11,Red,Green
7030-1,Squad Car,4.0,11.0,7.0,41.8,Modern-City,2003.0,,,51,33,11,Black,White
7031-1,Helicopter,10.0,9.0,-1.0,31.2,Modern-City,2003.0,,,92,59,10,Black,White
7032-1,Police 4WD and Undercover Van,15.0,16.0,1.0,42.0,Modern-City,2003.0,,,156,80,12,Black,Gray
7033-1,Armoured Car Action,20.0,16.0,-4.0,73.1,Modern-City,2003.0,,,180,98,14,Black,Gray
7034-1,Surveillance Truck,30.0,28.0,-2.0,20.0,Modern-City,2003.0,,,260,110,12,White,Black
7035-1,Police HQ,50.0,39.0,-11.0,8.0,Modern-City,2003.0,,,430,188,15,White,Black
7212-1,Inflight Sales,10.0,,,,Advanced-models,2003.0,,,132,64,13,Gray,Blue
7221-1,Robots,,2.0,,,Advanced-models,2003.0,,,26,16,7,Blue,Gray
7222-1,Flyers,,2.0,,,Advanced-models,2003.0,,,29,20,6,Red,Gray
7223-1,Wheelers,,3.0,,,Advanced-models,2003.0,,,38,23,7,Gray,Black
7224-1,Christmas,,,,,Advanced-models,2003.0,,,36,24,7,Green,Red
7409-1,Secret of the Tomb,4.0,5.0,1.0,53.3,Historical,2003.0,,,50,36,9,White,Black
7410-1,Jungle River,8.0,12.0,4.0,32.9,Historical,2003.0,,,72,58,15,Gray,Black
7411-1,Tygurah's Roar,10.0,16.0,6.0,40.0,Historical,2003.0,,,97,46,15,White,Brown
7412-1,Yeti's Hideout,10.0,18.0,8.0,66.0,Historical,2003.0,,,121,64,12,White,Gray
7413-1,Passage of Jun-Chi,10.0,11.0,1.0,35.1,Historical,2003.0,,,105,52,12,Red,Black
7414-1,Elephant Caravan,20.0,46.0,26.0,47.3,Historical,2003.0,,,116,83,14,Gray,Gray
7415-1,Aero Nomad,20.0,28.0,8.0,22.0,Historical,2003.0,,,129,69,10,Black,Gray
7416-1,Emperor's Ship,20.0,34.0,14.0,32.8,Historical,2003.0,,,184,90,12,Black,Red
7417-1,Temple of Mount Everest,30.0,50.0,20.0,50.400000000000006,Historical,2003.0,,,324,172,14,Gray,Black
7418-1,Scorpion Palace,50.0,95.0,45.0,51.599999999999994,Historical,2003.0,,,390,185,18,White,Gray
7419-1,Dragon Fortress,90.0,154.0,64.0,114.99999999999999,Historical,2003.0,,,791,261,19,Black,Red
7420-1,Thunder Blazer,8.0,10.0,2.0,42.0,Historical,2003.0,,,71,47,8,Gray,Black
7422-1,Red Eagle,4.0,6.0,2.0,22.799999999999997,Historical,2003.0,,,33,26,9,Gray,Black
7423-1,Mountain Sleigh,4.0,5.0,1.0,13.2,Historical,2003.0,,,33,23,8,Gray,Black
7424-1,Black Cruiser,4.0,6.0,2.0,16.0,Historical,2003.0,,,31,22,7,Black,Gray
7467-1,International Space Station,15.0,43.0,28.0,20.0,Modern-City,2003.0,,,168,70,8,White,Black
7468-1,Saturn V Moon Mission,20.0,70.0,50.0,4.0,Modern-City,2003.0,,,183,77,10,Tan,White
7469-1,Mission To Mars,30.0,47.0,17.0,19.2,Modern-City,2003.0,,,427,142,14,Gray,White
7470-1,Space Shuttle Discovery-STS-31,50.0,102.0,52.0,42.300000000000004,Modern-City,2003.0,,,838,197,12,White,Black
7471-1,Mars Exploration Rover,90.0,108.0,18.0,22.0,Modern-City,2003.0,,,875,118,11,Gray,Black
7501-1,Bangle Minis,4.0,,,,Bigfig-Girls,2003.0,,,32,13,9,Transparent,Blue
7502-1,Photo Minis,4.0,,,,Bigfig-Girls,2003.0,,,30,15,8,Transparent,Transparent
7507-1,Jewels 'n' Rings,7.0,,,,Bigfig-Girls,2003.0,,,80,27,8,Transparent,Transparent
7508-1,Jewels 'n' Bands,7.0,,,,Bigfig-Girls,2003.0,,,80,33,11,Transparent,Transparent
7509-1,Cool Jewels 'n' Clips,7.0,,,,Bigfig-Girls,2003.0,,,72,31,10,Transparent,Transparent
7510-1,Trendy Tote Hot Pink,15.0,,,,Bigfig-Girls,2003.0,,,89,23,8,Transparent,Red
7511-1,Trendy Tote Tangerine,15.0,,,,Bigfig-Girls,2003.0,,,94,22,8,Transparent,Transparent
7512-1,Trendy Tote Sky Blue,15.0,,,,Bigfig-Girls,2003.0,,,94,16,10,Transparent,Blue
7518-1,Cool Room Catchers,10.0,,,,Bigfig-Girls,2003.0,,,113,34,7,Transparent,Transparent
7836-1,Halloween,,,,,Advanced-models,2003.0,,,200,58,9,Yellow,Blue
8350-1,Pro Stunt,4.0,4.0,0.0,19.2,Sports,2003.0,,,33,21,6,Black,Tan
8353-1,Slammer Rhino,20.0,11.0,-9.0,5.0,Sports,2003.0,,,223,68,11,Black,Gray
8354-1,Exo Force Bike,10.0,5.0,-5.0,8.0,Sports,2003.0,,,102,40,10,Gray,Black
8355-1,H.O.T. Blaster Bike,10.0,6.0,-4.0,4.0,Sports,2003.0,,,94,40,9,Gray,Black
8356-1,Jungle Monster,15.0,14.0,-1.0,9.0,Sports,2003.0,,,121,65,12,Black,Green
8357-1,Zonic Strike,15.0,6.0,-9.0,5.0,Sports,2003.0,,,111,63,7,Black,Gray
8358-1,Off-Roader,4.0,4.0,0.0,7.0,Sports,2003.0,,,28,19,7,Blue,Black
8359-1,Desert Racer,4.0,3.0,-1.0,9.899999999999999,Sports,2003.0,,,29,23,4,Black,Red
8360-1,Track Racer,4.0,3.0,-1.0,7.0,Sports,2003.0,,,25,16,6,Black,Yellow
8363-1,Baja Desert Racers,40.0,39.0,-1.0,,Sports,2003.0,,,328,69,10,Black,Gray
8364-1,Multi-Challenge Race Track,89.99,88.0,-1.9899999999999949,12.0,Sports,2003.0,,,636,154,17,Black,Gray
8365-1,Tuneable Racer,70.0,51.0,-19.0,,Sports,2003.0,,,203,60,8,Black,Gray
8366-1,Supersonic RC,130.0,238.0,108.0,15.0,Sports,2003.0,,,428,91,10,Black,Gray
8370-1,Nitro Stunt Bike,10.0,10.0,0.0,12.0,Sports,2003.0,,,95,40,7,Black,Gray
8371-1,Extreme Power Bike,10.0,5.0,-5.0,8.0,Sports,2003.0,,,100,39,7,Gray,Black
8374-1,Williams F1 Team Racer,13.0,28.0,15.0,21.0,Sports,2003.0,,,99,57,8,White,Blue
8376-1,Hot Flame RC Car,80.0,230.0,150.0,3.0,Sports,2003.0,,,263,77,10,Black,Gray
8438-1,Pneumatic Crane Truck,85.0,85.0,0.0,14.100000000000001,Technical,2003.0,,,849,158,9,Black,Gray
8441-1,Fork-Lift Truck,6.0,4.0,-2.0,19.2,Technical,2003.0,,,75,31,6,Black,Gray
8451-1,Dump Truck,20.0,15.0,-5.0,9.0,Technical,2003.0,,,187,57,8,Black,Yellow
8453-1,Front-End Loader,20.0,22.0,2.0,19.0,Technical,2003.0,,,219,65,8,Black,Gray
8454-1,Rescue Truck,70.0,57.0,-13.0,19.2,Technical,2003.0,,,645,111,13,Black,Gray
8455-1,Back-Hoe,100.0,151.0,51.0,103.4,Technical,2003.0,,,711,119,10,Black,Gray
8573-1,Nuhvok-Kal,8.0,8.0,0.0,25.799999999999997,Constraction,2003.0,,,42,21,10,Black,Gray
8574-1,Tahnok-Kal,8.0,9.0,1.0,27.0,Constraction,2003.0,,,42,21,11,Gray,Gray
8575-1,Kohrak-Kal,8.0,7.0,-1.0,25.200000000000003,Constraction,2003.0,,,42,21,10,Gray,Gray
8576-1,Lehvak-Kal,8.0,9.0,1.0,17.2,Constraction,2003.0,,,42,21,11,Gray,Gray
8577-1,Pahrak-Kal,8.0,7.0,-1.0,22.0,Constraction,2003.0,,,43,22,12,Gray,Gray
8578-1,Gahlok-Kal,8.0,8.0,0.0,24.0,Constraction,2003.0,,,42,21,11,Gray,Gray
8580-1,Kraata,2.0,5.0,3.0,18.0,Constraction,2003.0,,,3,1,1,Black,Black
8581-1,Kopeke,4.0,6.0,2.0,12.899999999999999,Constraction,2003.0,,,30,23,7,Gray,Black
8582-1,Matoro,4.0,9.0,5.0,12.0,Constraction,2003.0,,,30,23,7,Blue,Black
8583-1,Hahli,4.0,8.0,4.0,28.0,Constraction,2003.0,,,30,23,8,Black,Blue
8584-1,Hewkii,4.0,7.0,3.0,12.899999999999999,Constraction,2003.0,,,27,20,6,Yellow,Tan
8585-1,Hafu,4.0,6.0,2.0,17.2,Constraction,2003.0,,,28,21,5,Black,Tan
8586-1,Macku,4.0,7.0,3.0,8.0,Constraction,2003.0,,,29,22,6,Blue,Blue
8587-1,Rahkshi Panrahk,9.0,4.0,-5.0,17.2,Constraction,2003.0,,,45,21,8,Brown,Gray
8588-1,Rahkshi Kurahk,9.0,5.0,-4.0,23.0,Constraction,2003.0,,,45,21,10,Gray,White
8589-1,Rahkshi Lerahk,9.0,5.0,-4.0,41.4,Constraction,2003.0,,,45,21,8,Green,Gray
8590-1,Rahkshi Guurahk,9.0,5.0,-4.0,25.200000000000003,Constraction,2003.0,,,45,21,8,Blue,Gray
8591-1,Rahkshi Vorahk,9.0,5.0,-4.0,27.3,Constraction,2003.0,,,45,21,7,Black,Gray
8592-1,Rahkshi Turahk,9.0,5.0,-4.0,35.2,Constraction,2003.0,,,45,21,8,Red,Gray
8593-1,Makuta,20.0,31.0,11.0,47.0,Constraction,2003.0,4976.64,0.32,204,57,10,Black,Gray
8594-1,Jaller and Gukko,20.0,38.0,18.0,9.0,Constraction,2003.0,,,172,66,14,Black,Gray
8595-1,Takua and Pewku,20.0,41.0,21.0,18.0,Constraction,2003.0,,,221,66,11,Black,Gray
8596-1,Takanuva,30.0,39.0,9.0,48.400000000000006,Constraction,2003.0,5971.968000000003,0.42,204,73,12,Gray,Black
10027-1,Train Engine Shed,70.0,315.0,245.0,48.0,Modern-City,2003.0,,,678,170,14,Gray,Red
10029-1,Lunar Lander,40.0,236.0,196.0,12.899999999999999,Modern-City,2003.0,,,476,133,12,Gray,Tan
10041-1,Main Street,65.0,98.0,33.0,44.0,Modern-Town,2003.0,,,649,161,11,Red,White
10121-1,NBA Basketball Teams,10.0,,,,Sports,2003.0,,,16,8,3,White,Yellow
10123-1,Cloud City,100.0,778.0,678.0,70.5,Licensed-StarWars,2003.0,,,722,224,18,Gray,Gray
10124-1,Wright Flyer,60.0,204.0,144.0,15.2,Advanced-models,2003.0,,,677,125,5,Brown,Black
10127-1,NHL All Teams Set,9.0,15.0,6.0,4.0,Sports,2003.0,,,56,32,9,Black,White
10128-1,Train Level Crossing,50.0,98.0,48.0,20.0,Modern-City,2003.0,,,332,135,17,Black,Red
10129-1,Rebel Snowspeeder,130.0,384.0,254.0,21.0,Licensed-StarWars,2003.0,,,1465,288,11,Gray,Gray
1386-1,Jewelry Sample,,,,,Bigfig-Girls,2004.0,,,13,12,7,Transparent,Transparent
3194-1,Heart,,,,,Bigfig-Girls,2004.0,,,9,7,4,Red,Transparent
3195-1,Daisy,,,,,Bigfig-Girls,2004.0,,,9,7,5,Transparent,Transparent
3196-1,Star,,,,,Bigfig-Girls,2004.0,,,9,7,3,Transparent,Transparent
3578-1,NHL Championship Challenge,40.0,128.0,88.0,18.0,Sports,2004.0,9953.28,0.92,400,88,10,Black,White
3579-1,NHL Street Hockey,20.0,22.0,2.0,24.0,Sports,2004.0,3317.76,0.36,122,53,13,Black,Red
4037-1,Helicopter,,,,4.0,Advanced-models,2004.0,,,9,7,4,Green,White
4308-1,Yellow Racer,,2.0,,8.100000000000001,Sports,2004.0,,,29,17,4,Black,Yellow
4309-1,Blue Racer,1.0,1.0,0.0,17.2,Sports,2004.0,,,32,21,6,Yellow,Black
4310-1,Orange Racer,,3.0,,4.0,Sports,2004.0,,,25,17,5,Red,Black
4335-1,Black Robot Pod,3.5,8.0,4.5,36.0,Advanced-models,2004.0,,,51,26,5,Black,Gray
4346-1,Robo Pod,3.5,4.0,0.5,39.6,Advanced-models,2004.0,,,52,28,7,Green,Tan
4346-2,Robo Pod,,1.0,,,Advanced-models,2004.0,,,49,25,6,Green,Tan
4347-1,Auto Pod,3.5,3.0,-0.5,36.9,Advanced-models,2004.0,,,42,26,9,Blue,Gray
4347-2,Auto Pod,,,,,Advanced-models,2004.0,,,39,23,8,Blue,Gray
4348-1,Aero Pod,3.5,3.0,-0.5,22.200000000000003,Advanced-models,2004.0,,,37,27,7,Yellow,Black
4348-2,Aero Pod,,2.0,,,Advanced-models,2004.0,,,34,24,7,Yellow,Black
4349-1,Wild Pod,3.5,6.0,2.5,42.300000000000004,Advanced-models,2004.0,,,48,30,6,Red,Yellow
4349-2,Wild Pod,,,,,Advanced-models,2004.0,,,41,23,5,Red,Yellow
4406-1,Buildings,30.0,,,,Advanced-models,2004.0,,,506,148,16,White,Red
4407-1,Transportation,20.0,16.0,-4.0,8.0,Advanced-models,2004.0,,,302,112,18,White,Gray
4408-1,Animals,10.0,14.0,4.0,,Advanced-models,2004.0,,,202,96,14,Yellow,Red
4410-1,Build and Create,,,,,Advanced-models,2004.0,,,500,96,11,Yellow,Red
4411-1,Blue Strata XXL,,27.0,,8.0,Advanced-models,2004.0,,,1200,271,33,White,Red
4412-1,Olympia Bucket,,,,,Advanced-models,2004.0,,,200,45,8,White,Black
4414-1,Creator Half Tub Blue,,,,,Advanced-models,2004.0,,,500,105,10,White,Red
4425-1,Better Building More Fun,,,,,Advanced-models,2004.0,,,2000,150,12,Red,White
4492-1,Star Destroyer,7.0,12.0,5.0,74.80000000000001,Licensed-StarWars,2004.0,,,90,51,5,Gray,Gray
4493-1,Sith Infiltrator,7.0,10.0,3.0,18.0,Licensed-StarWars,2004.0,,,55,29,4,Gray,Gray
4494-1,Imperial Shuttle,7.0,11.0,4.0,44.0,Licensed-StarWars,2004.0,,,86,42,5,White,Gray
4495-1,AT-TE,7.0,18.0,11.0,35.2,Licensed-StarWars,2004.0,,,66,35,5,Gray,Gray
4496-1,Fun with Building Tub,20.0,44.0,24.0,17.2,Advanced-models,2004.0,,,1000,145,12,Red,Blue
4497-1,Pretend and Create,20.0,,,,Advanced-models,2004.0,,,1000,145,12,Red,Blue
4500-1,Rebel Snowspeeder,20.0,32.0,12.0,202.4,Licensed-StarWars,2004.0,3317.76,0.28,219,108,10,White,Gray
4501-1,Mos Eisley Cantina,30.0,71.0,41.0,151.20000000000002,Licensed-StarWars,2004.0,,,199,112,20,Red,Tan
4502-1,X-wing Fighter,50.0,109.0,59.0,206.8,Licensed-StarWars,2004.0,7962.6240000000025,0.74,572,197,17,White,Gray
4504-1,Millennium Falcon,100.0,121.0,21.0,230.39999999999998,Licensed-StarWars,2004.0,21233.664,1.83,1002,190,18,Gray,Gray
4505-1,Sea Machines,7.0,6.0,-1.0,12.899999999999999,Advanced-models,2004.0,1658.88,0.17,176,82,8,Black,Yellow
4506-1,Deep Sea Predators,20.0,40.0,20.0,22.799999999999997,Advanced-models,2004.0,4976.64,0.65,359,149,12,Black,White
4507-1,Prehistoric Creatures,30.0,40.0,10.0,159.8,Advanced-models,2004.0,7962.6240000000025,1.03,726,168,13,Red,Red
4508-1,Titan XP,50.0,73.0,23.0,91.2,Advanced-models,2004.0,10616.832,1.37,789,179,8,Black,Gray
4518-1,Creator Value Pack,,,,5.0,Advanced-models,2004.0,,,805,260,41,Red,Yellow
4538-1,Special Edition Tub,,,,9.0,Advanced-models,2004.0,,,200,73,20,Yellow,Blue
4562-1,Creator Box,6.0,,,,Advanced-models,2004.0,,,367,212,41,White,Black
4666-1,Speedy Police Car,5.0,3.0,-2.0,8.0,Bigfig-Junior,2004.0,,,26,18,6,White,Gray
4667-1,Loadin' Digger,8.0,7.0,-1.0,15.0,Bigfig-Junior,2004.0,,,30,23,8,Yellow,Black
4668-1,Outrigger Construction Crane,13.0,9.0,-4.0,4.0,Bigfig-Junior,2004.0,,,67,39,8,Yellow,Black
4669-1,Turbo-Charged Police Boat,20.0,15.0,-5.0,4.0,Bigfig-Junior,2004.0,,,55,38,12,White,Black
4695-1,Mini Harry Potter Knight Bus,,11.0,,45.0,Licensed-Movie,2004.0,,,59,22,4,Blue,Transparent
4696-1,Blue Bucket,8.5,,,3.0,Advanced-models,2004.0,,,354,198,33,White,Black
4742-1,Chill Speeder,4.0,4.0,0.0,57.2,Lego-Brand,2004.0,663.552,0.11,63,44,12,Black,Blue
4743-1,Ice Blade,10.0,8.0,-2.0,110.00000000000001,Lego-Brand,2004.0,2073.600000000001,0.15,104,62,11,Black,Gray
4744-1,Tundra Tracker,20.0,15.0,-5.0,36.8,Lego-Brand,2004.0,3981.312,0.33,144,80,12,Black,White
4745-1,Blue Eagle vs. Snow Crawler,30.0,24.0,-6.0,36.8,Lego-Brand,2004.0,4976.64,0.46,266,136,16,Black,Gray
4746-1,Mobile Command Center,50.0,34.0,-16.0,36.0,Lego-Brand,2004.0,8294.400000000001,0.84,429,156,16,Black,White
4748-1,Ogel's Mountain Fortress,70.0,91.0,21.0,32.199999999999996,Lego-Brand,2004.0,17694.719999999998,1.54,421,163,14,Black,Gray
4750-1,Draco's Encounter with Buckbeak,8.0,28.0,20.0,32.8,Licensed-Movie,2004.0,995.328,0.1,39,31,10,Gray,Gray
4751-1,Harry and the Marauder's Map,10.0,39.0,29.0,18.0,Licensed-Movie,2004.0,1658.88,0.2,110,62,14,Gray,Gray
4752-1,Professor Lupin's Classroom,20.0,54.0,34.0,25.799999999999997,Licensed-Movie,2004.0,3317.76,0.34,166,98,24,Gray,Black
4753-1,Sirius Black's Escape,20.0,67.0,47.0,64.39999999999999,Licensed-Movie,2004.0,3317.76,0.36,193,78,12,Gray,Gray
4754-1,Hagrid's Hut,30.0,65.0,35.0,12.899999999999999,Licensed-Movie,2004.0,4976.64,0.58,299,104,18,Gray,Gray
4755-1,Knight Bus,30.0,63.0,33.0,43.199999999999996,Licensed-Movie,2004.0,5971.968000000003,0.55,249,83,14,Blue,Black
4756-1,Shrieking Shack,50.0,160.0,110.0,37.800000000000004,Licensed-Movie,2004.0,10616.832,0.93,460,175,25,Brown,Gray
4757-1,Hogwarts Castle,90.0,203.0,113.0,46.0,Licensed-Movie,2004.0,21233.664,2.12,916,248,22,Tan,Gray
4758-1,Hogwarts Express,40.0,96.0,56.0,17.2,Licensed-Movie,2004.0,6967.2959999999985,0.79,379,129,15,Black,Red
